AGREEMENTID,FORECLOSURE
11220289,0.052368190932475654
11220290,0.8407365964425548
11220291,0.04894450746887473
11220292,0.7349584158047998
11220295,0.06438850166074876
11220296,0.08670710591476433
11220299,0.053827399777709985
11220300,0.39481472190468
11220301,0.35496613965006524
11220304,0.03560860746925996
11220305,0.055409445203125816
11220309,0.8970219321222673
11220311,0.8873294981863771
11220312,0.9206925683074645
11220313,0.8194382810018658
11220314,0.9171671660048206
11220316,0.8562487665510118
11220319,0.061321891504374594
11220320,0.07138419579863226
11220323,0.8882479116639871
11220325,0.7250900893358382
11220327,0.07362200312301231
11220332,0.03541410097880142
11220335,0.8684384987475356
11220336,0.8883315176738512
11220337,0.04949997666812014
11220338,0.8691040440598479
11220339,0.20382351103622484
11220343,0.06700189420558889
11220344,0.06856126157973384
11220345,0.02967548780375089
11220347,0.8632890088954207
11220350,0.8298776812862333
11220352,0.06298768050682059
11220353,0.806718828089173
11220359,0.050796859768439034
11220360,0.8667860716998811
11220364,0.08393791718516744
11220366,0.8003881981092567
11220373,0.8908279405928009
11220377,0.8591361567337439
11220378,0.04370839796394581
11220379,0.051240156920000966
11220380,0.8663412679531186
11220388,0.7927748116069702
11220391,0.4766408218200188
11220394,0.033370029668765414
11220396,0.8168198056024809
11220400,0.38975039779177034
11220402,0.8895055371124624
11220406,0.050464940257963255
11220411,0.72378492023034
11220414,0.043010327955624546
11220415,0.8113479433821198
11220422,0.8859420278795971
11220425,0.06305367525160332
11220427,0.8908016929712501
11220434,0.8074142409518518
11220435,0.9154346051369906
11220439,0.8652208203752999
11220441,0.04568618812848977
11220445,0.8324390074457082
11220451,0.8841457714462237
11220453,0.8615593885184007
11220456,0.7952068195223483
11220457,0.8104939532361929
11220460,0.8812465380878142
11220461,0.6263506961193434
11220462,0.08914957840005784
11220464,0.9148101046615867
11220465,0.041325258841134936
11220467,0.9060116740026227
11220470,0.05410503454884534
11220472,0.04447807844167432
11220476,0.9110669269982746
11220477,0.8211754412505506
11220480,0.17956192272088878
11220482,0.06753096259988431
11220484,0.8990471587357268
11220488,0.8454758842187721
11220490,0.7441560869427677
11220492,0.7923683420607629
11220493,0.044021484695445486
11220495,0.06507517870049707
11220509,0.9112964483098284
11220510,0.4154962367519459
11220512,0.19819909451882875
11220516,0.03908006772499854
11220518,0.5309668707946161
11220521,0.06263298334332433
11220526,0.007763100292062017
11220527,0.6627068834615768
11220528,0.039833459296587645
11220529,0.059070079414212155
11220530,0.8693979337900357
11220531,0.05312125276314393
11220533,0.041811965512046904
11220536,0.846600021067782
11220541,0.026325123092909162
11220542,0.5658388930134137
11220543,0.027797320107066828
11220544,0.7727469819410637
11220546,0.03300446514003862
11220550,0.09296237134039924
11220551,0.8451149775976098
11220555,0.8560968118903232
11220556,0.7932507134426081
11220557,0.05076756498105331
11220559,0.7880465444304233
11220561,0.7104393490818505
11220562,0.8735556373998344
11220565,0.6454423250633393
11220566,0.9076565564055553
11220569,0.9344020859310268
11220573,0.5425393367427639
11220575,0.8744250367036153
11220578,0.9067460145455396
11220582,0.04474007047031281
11220584,0.8868443051880659
11220586,0.735440997088487
11220589,0.04236795772181928
11220591,0.391425296161093
11220596,0.8507757132844126
11220602,0.06387208542251528
11220604,0.7464102563715861
11220607,0.038538799668689463
11220608,0.8776151987891734
11220610,0.059678155831681505
11220613,0.02033185778079794
11220614,0.8253556453853844
11220616,0.028375688228762016
11220617,0.021036414023824192
11220618,0.8915738226665452
11220621,0.07409917247528494
11220623,0.0706983518957357
11220626,0.021463284190967925
11220628,0.09969915005812142
11220629,0.8975171712067042
11220630,0.7803975481555494
11220632,0.9268052980351544
11220633,0.04880184046368782
11220634,0.7638837615323938
11220636,0.06165140040942479
11220639,0.05485570576457733
11220641,0.1736624455805107
11220644,0.03937059281241553
11220647,0.8538982742851178
11220648,0.07456919476119418
11220653,0.05015514972773608
11220656,0.8975576413755796
11220658,0.881170425336404
11220662,0.6492057419664788
11220664,0.7864120298632217
11220668,0.8839816458590349
11220677,0.015203808023536932
11220678,0.06323010996339469
11220680,0.05020729573261854
11220683,0.859486879077285
11220686,0.8568876494865585
11220687,0.049305651151038424
11220688,0.03793248968505877
11220689,0.862893339827104
11220695,0.3344002268713036
11220698,0.5406571576504737
11220700,0.6703713929526819
11220707,0.018641642308170284
11220708,0.9146065426618879
11220714,0.8912350941759455
11220715,0.06045221115230334
11220718,0.882850170211591
11220721,0.9030905337894757
11220727,0.8618169551732486
11220728,0.8315906820553541
11220730,0.051147807382317265
11220734,0.9413358941077077
11220741,0.8463891760219783
11220746,0.029019773865170295
11220750,0.6861595083544016
11220751,0.10030518409462624
11220752,0.11360995518576596
11220753,0.3598472762044699
11220755,0.1313458760389611
11220756,0.8760137652676745
11220757,0.050802836505678316
11220758,0.5190790089561066
11220759,0.05973935103750495
11220762,0.8818162445810085
11220766,0.8724297553433515
11220767,0.9066927031614543
11220768,0.9105149363760414
11220774,0.5154388581966016
11220778,0.01707257414492712
11220779,0.05865909723316405
11220780,0.9071730747626277
11220781,0.8816969226045219
11220784,0.8691390963123469
11220786,0.08162540581335496
11220787,0.7351755671236394
11220789,0.7160925708252083
11220791,0.8909207378258979
11220792,0.885027429710552
11220795,0.050945782593348074
11220796,0.060276621915669175
11220799,0.8812407197521545
11220804,0.8819498774704413
11220807,0.8799769170257324
11220808,0.06679463140306804
11220809,0.8639363104319385
11220810,0.2074235422550379
11220812,0.06327008776634939
11220813,0.9159607090562519
11220814,0.8658475779253716
11220816,0.9142825383967729
11220818,0.04057599760886104
11220820,0.06577122552613872
11220821,0.837509875670346
11220823,0.06466840684163695
11220832,0.015370810153023677
11220833,0.904959405211544
11220841,0.030585769829363445
11220842,0.644840098413166
11220843,0.5237217911484536
11220845,0.026178641787784573
11220849,0.2945794858936861
11220851,0.05894086134536108
11220852,0.4016659329777693
11220853,0.05050815992161016
11220856,0.6327578341003468
11220859,0.5284684913906127
11220861,0.4360241006885163
11220865,0.9170751714935833
11220866,0.05309374486200917
11220867,0.8392743068656354
11220868,0.8632019793096195
11220872,0.06146631333478765
11220876,0.9308573337605551
11220877,0.9129150700310876
11220880,0.04229226290981883
11220882,0.016460709436222454
11220886,0.04596413728762649
11220888,0.04668728495454729
11220889,0.0427341876261333
11220890,0.04267110537265122
11220892,0.8499314531882403
11220893,0.054555807287677775
11220895,0.051672362727280485
11220902,0.05293024026058845
11220904,0.04397178601613495
11220908,0.03185973968413868
11220912,0.030305144279209738
11220913,0.020167374752816363
11220920,0.049575236296833525
11220921,0.060368389596709655
11220924,0.05582529748818559
11220928,0.05381481167310169
11220930,0.036644701604624734
11220931,0.021083320689897763
11220934,0.9070218119689899
11220936,0.04790628562868124
11220937,0.9218392256770995
11220938,0.06421143402101598
11220940,0.8613509569395771
11220941,0.06947541465496657
11220942,0.04545950531103133
11220943,0.6606490349351636
11220947,0.191235162872812
11220950,0.0582069829311308
11220957,0.8988318359906152
11220958,0.059831331188739324
11220960,0.04434722313835692
11220961,0.4443654850073773
11220974,0.03572797720022391
11220975,0.13231936177350798
11220977,0.45166514473163705
11220981,0.016697450963565803
11220982,0.048551088297870866
11220986,0.2739969376062583
11220987,0.005202730781091005
11220989,0.796542934375134
11220990,0.757357127115339
11220992,0.010203645711567568
11220995,0.9140322678659055
11220996,0.037632292582139286
11220997,0.8584392888233056
11221000,0.6162365929986422
11221004,0.9048890660195429
11221005,0.0506975706000614
11221006,0.04777609674854636
11221007,0.04782817757792066
11221008,0.8559107174667173
11221009,0.04770735393841076
11221014,0.013487037850403288
11221023,0.7866028724955064
11221026,0.03462626466650443
11221027,0.0557010873082257
11221031,0.060404626227925
11221034,0.0435440014306905
11221035,0.03605678983548455
11221041,0.03478981190295102
11221042,0.044120794303365664
11221044,0.04950147750642748
11221047,0.04943732364701155
11221048,0.12273152798223935
11221050,0.05032482292679919
11221061,0.8817189599330449
11221064,0.03693550433920254
11221065,0.013685552592032052
11221067,0.027591443140563582
11221068,0.05667897187232514
11221070,0.05215642975856417
11221074,0.08105020940383308
11221076,0.04626177684173633
11221077,0.04215221971167198
11221081,0.251763117263739
11221093,0.08357142082391954
11221096,0.043371917697565564
11221099,0.9060873010988464
11221101,0.7945829065697962
11221102,0.03746478978694374
11221103,0.03722702090219098
11221104,0.8931282589738937
11221106,0.06754517752359601
11221107,0.7490012061010021
11221112,0.03751129446353814
11221114,0.005129602079990025
11221117,0.036202992686541
11221118,0.6546121015642941
11221119,0.038152066023180026
11221120,0.023328849947435306
11221122,0.8442115836470165
11221123,0.03418588502076245
11221124,0.039910030031096146
11221128,0.0576749951966635
11221134,0.020248443469886773
11221138,0.04194153555238895
11221142,0.8815142591389659
11221143,0.04028147709208556
11221144,0.005194474445895
11221145,0.9210094828318275
11221155,0.01883012826368572
11221157,0.861693417631551
11221161,0.0453777953187399
11221164,0.7598910412223863
11221165,0.04275241722215312
11221166,0.03352909521535701
11221170,0.03371412895237668
11221173,0.038234095557338116
11221174,0.9081742650775146
11221176,0.03531929153357133
11221180,0.08385323629309265
11221184,0.5274101285660898
11221185,0.023477380226734075
11221191,0.06072776871845617
11221195,0.02517026019540583
11221197,0.036314983928795244
11221199,0.7251116248860583
11221205,0.03654878778001334
11221206,0.03900222069841907
11221212,0.04109937249013356
11221214,0.03070217142455689
11221215,0.0437272870557359
11221218,0.03869475034346116
11221220,0.039074803189436395
11221221,0.48811493197110695
11221224,0.06285796686190782
11221230,0.023638059162736983
11221232,0.04008704647510203
11221236,0.03571659145095037
11221237,0.842227072521599
11221239,0.09979144360850117
11221241,0.015546646772649116
11221242,0.0406870460446147
11221251,0.8724805056923844
11221254,0.045809994278795195
11221257,0.03774766983974893
11221262,0.8846960423746141
11221266,0.03948572976168064
11221269,0.0735140824489638
11221272,0.8619614234877078
11221273,0.035611811240590006
11221274,0.8662490833942915
11221275,0.013669166093325115
11221278,0.041820879899569945
11221281,0.025601583444131496
11221282,0.7630836890629892
11221284,0.05379741617822886
11221286,0.036352542167653004
11221287,0.8242704300660175
11221288,0.7910936556290816
11221293,0.03076737448628907
11221294,0.022418362325733226
11221295,0.04328357177926023
11221299,0.047336835232078926
11221301,0.06807145462621701
11221302,0.04105727683355127
11221303,0.024152725286072745
11221304,0.024111864386361547
11221308,0.3959096831864245
11221312,0.04636266012651217
11221316,0.03960486397128992
11221319,0.040856827332859516
11221321,0.07023770905169427
11221322,0.037486370941379556
11221325,0.03187517029113635
11221326,0.053216772940193675
11221330,0.05829796261956409
11221336,0.05378003145685447
11221339,0.04941729106443978
11221341,0.06139703342264664
11221346,0.01752563554690112
11221351,0.036640222843143486
11221352,0.014475756245407359
11221358,0.8115475874403965
11221361,0.06634603315480374
11221362,0.8582879944839621
11221363,0.03135782709205761
11221366,0.040182566191527325
11221368,0.022837038065248914
11221370,0.9079059827280673
11221372,0.04608830791331529
11221373,0.8281349860471652
11221376,0.8939063875550173
11221377,0.8806295149630541
11221384,0.1540771556463236
11221385,0.034499274524152156
11221386,0.04019468579830017
11221388,0.04190634187271298
11221389,0.4176973806181369
11221396,0.04951006459140585
11221399,0.1543952673137758
11221405,0.8909533200374351
11221407,0.043410309343141024
11221408,0.05668009119308771
11221409,0.034582143074281695
11221410,0.8849813049234385
11221411,0.03498105466891141
11221414,0.015503854058666467
11221415,0.04930332252605519
11221418,0.014175486185598033
11221420,0.02272944564605282
11221423,0.09647166751444973
11221424,0.5240836893969196
11221426,0.056309430541420354
11221427,0.0330979990301397
11221429,0.03470590508155948
11221433,0.05464971028919633
11221437,0.005450954047340862
11221440,0.0336316575822795
11221442,0.02590779249542195
11221451,0.04006511844460413
11221452,0.043236406637379564
11221453,0.0245893299058921
11221456,0.03411453388898549
11221462,0.03788779344922846
11221467,0.03354989186383479
11221469,0.05916682349489903
11221470,0.036254226357806264
11221472,0.03800783766986903
11221473,0.795651639810912
11221479,0.45581783415281346
11221481,0.03566074357870408
11221485,0.04418227835402077
11221486,0.04620114467929064
11221487,0.080180963626462
11221489,0.03547438955622143
11221492,0.03039452646869531
11221493,0.7961353486838532
11221496,0.808918406217907
11221498,0.10206464752102504
11221499,0.033020991875541646
11221504,0.04325556786817476
11221505,0.035252810102523444
11221507,0.02852624743839688
11221517,0.05278065820567553
11221528,0.04265514410677318
11221530,0.41001298244234435
11221537,0.015236743110932314
11221539,0.06162859376477918
11221541,0.013082717949726392
11221542,0.03732621149994052
11221547,0.03235031286224195
11221551,0.037046115281143
11221552,0.04907716114193453
11221555,0.20923521835370168
11221556,0.35055949107796497
11221558,0.37193435835168764
11221559,0.8939243748565336
11221561,0.0291497802052916
11221564,0.7474659719685721
11221565,0.0409288954163862
11221568,0.014922364426766766
11221573,0.033592706558771994
11221574,0.03978774075759381
11221575,0.45877107136955136
11221576,0.027181052457377345
11221577,0.026650272067048186
11221578,0.8862531110217233
11221579,0.05678696958525493
11221580,0.045308279148843604
11221582,0.06967041016937085
11221585,0.6307904083705346
11221588,0.03400535220140407
11221589,0.803127881559599
11221591,0.015130099058068478
11221592,0.09400811934679425
11221593,0.012853871905852644
11221595,0.037941462161916455
11221598,0.8133269729052083
11221599,0.05491105009297462
11221600,0.8722251696996136
11221603,0.012041212110026334
11221604,0.20670966439078556
11221605,0.23164076060375
11221606,0.04358298200302982
11221607,0.9031610815054785
11221613,0.858795205107851
11221616,0.733158762380134
11221617,0.03935372161554301
11221621,0.8397743754416233
11221624,0.2081972818840388
11221627,0.7819788097432392
11221628,0.018681768633546682
11221630,0.8240302452774947
11221637,0.8984588687560371
11221640,0.9144614747380904
11221643,0.8972326501230031
11221645,0.8449175305314279
11221655,0.036070430348187466
11221660,0.03205959663371849
11221664,0.29322544590819766
11221665,0.9122217697385531
11221666,0.8732831057622485
11221671,0.8614552282271386
11221672,0.032838612502866536
11221673,0.040353455713946704
11221680,0.7952863827150932
11221683,0.029882512110885193
11221684,0.03704302522092801
11221692,0.042321394824363645
11221693,0.8360066609791222
11221694,0.1403302125698661
11221696,0.8492470695667902
11221697,0.01736266794276723
11221698,0.9285942133402082
11221700,0.8288216242539436
11221701,0.847379289738659
11221712,0.5608334400290776
11221717,0.05998084194791655
11221718,0.8595037185227388
11221723,0.8958004020093802
11221724,0.05683578497459127
11221730,0.007818895471629686
11221731,0.8766428619475453
11221734,0.7097286040685468
11221735,0.03852263039633205
11221736,0.9179032178871097
11221738,0.7951271894598033
11221744,0.4194384669644261
11221745,0.03149544242396532
11221746,0.5889458380757102
11221748,0.052475696748468074
11221749,0.9401680069811245
11221752,0.9284625807552381
11221758,0.2364728903480358
11221759,0.5754311315129184
11221760,0.9079055148368701
11221762,0.9211246504090422
11221764,0.03057005049427306
11221767,0.8512897403679297
11221768,0.027463485373877917
11221776,0.8212988520287355
11221777,0.3398647168524212
11221778,0.03086776597584247
11221779,0.05151602015692072
11221781,0.8786076180400036
11221782,0.9341961139721049
11221783,0.8844486749049566
11221786,0.8717409387318624
11221787,0.014641211956751166
11221788,0.030942396768452965
11221793,0.03603512263107548
11221794,0.013045832882131538
11221795,0.9086936085608947
11221796,0.012104128228733845
11221797,0.4832435723349336
11221804,0.7120974036961257
11221806,0.7172537151612867
11221808,0.8831509169152789
11221818,0.031653796904121005
11221821,0.05012050735374417
11221823,0.8427206200901489
11221824,0.45398982080850586
11221825,0.023651524139059278
11221826,0.3889833806252741
11221828,0.8656082471390171
11221829,0.022414368756416024
11221834,0.8776820124938268
11221835,0.028759698897935716
11221836,0.03392192679500858
11221837,0.05541146360263203
11221838,0.8393808535942359
11221844,0.4767513819669238
11221846,0.3186385174884589
11221849,0.8630647255304956
11221850,0.23018619676473254
11221855,0.597792125050628
11221857,0.9011939077097735
11221858,0.8926683195659397
11221860,0.8892352455255962
11221863,0.8494966194745501
11221865,0.006383940731800517
11221867,0.0596791057310021
11221870,0.8947625974332754
11221871,0.8050379127470845
11221873,0.025930805786491883
11221874,0.03270967205789309
11221875,0.03157929926093069
11221877,0.4533753422781256
11221880,0.0646479551238456
11221882,0.8947985661377079
11221884,0.005450560981932503
11221888,0.9451619141668416
11221894,0.8330921466058514
11221897,0.0693235846492427
11221901,0.5513987788351122
11221903,0.027258064026839786
11221906,0.8911959949828602
11221909,0.03347504283994655
11221911,0.4165749514069746
11221913,0.8247447450837231
11221915,0.044689154193562466
11221917,0.7509393967653746
11221918,0.0968613313447158
11221922,0.7612339364710715
11221925,0.025866416362666917
11221926,0.5798525001422724
11221931,0.14328957428372996
11221933,0.5417244824360087
11221937,0.04406113444860398
11221938,0.7713622705526835
11221942,0.051853007403714534
11221946,0.3196992515619206
11221947,0.03369955132315303
11221951,0.011762191330847022
11221953,0.0446297393417066
11221954,0.03209309504313441
11221955,0.8594404247456152
11221958,0.012760708944793954
11221960,0.8072574519879363
11221963,0.09270794967775824
11221964,0.04596189166869124
11221966,0.03271575835621335
11221967,0.1369295251008039
11221968,0.8505561783842567
11221969,0.029463297283944048
11221970,0.8383204144785108
11221971,0.019307616722242366
11221973,0.6688389053338398
11221974,0.8065754905520178
11221976,0.1437594876163521
11221977,0.5817247827082377
11221981,0.02669834703311512
11221983,0.24616142374675629
11221984,0.04959424561512926
11221989,0.36507904724023443
11221992,0.04251890884303863
11221993,0.05955943329962567
11221994,0.030264782083023314
11221995,0.02889460948754398
11221996,0.03077072367939714
11222002,0.0560222290353334
11222012,0.018670121525601924
11222014,0.03375637879655378
11222017,0.032448827440504806
11222019,0.8674461568649655
11222023,0.8666271767525656
11222026,0.02078067821544747
11222031,0.7889309737360656
11222033,0.554219442789826
11222034,0.02753564632536928
11222037,0.544537833723768
11222038,0.01008499837224706
11222041,0.04181437752555619
11222042,0.7018380305546333
11222044,0.14437158179671286
11222045,0.8850642508080344
11222047,0.3702669665599077
11222048,0.015798545164033184
11222049,0.8472028262167741
11222051,0.025773294095800207
11222054,0.531713394872789
11222057,0.46447182123785513
11222058,0.7181442055151683
11222064,0.014586317246441254
11222067,0.5543003081170059
11222070,0.8868820816158266
11222071,0.8958819892566781
11222075,0.04331862214629402
11222078,0.7308186232035296
11222083,0.06246764046916751
11222085,0.030188240049431776
11222094,0.9045318413233515
11222095,0.010675669040239049
11222097,0.43346843782519745
11222099,0.012862045793611533
11222102,0.04166176427763489
11222103,0.7561165525403075
11222111,0.5703383180397988
11222113,0.527953582001827
11222114,0.8959246596932176
11222119,0.01419743181707301
11222120,0.26629577857395986
11222121,0.370414227087352
11222122,0.0356383705528029
11222127,0.8111104506264835
11222133,0.025913177599919596
11222139,0.2712287190591667
11222142,0.02612006168478294
11222144,0.05763210395371082
11222145,0.4252763063802461
11222148,0.1272726283392029
11222149,0.29407642189849664
11222154,0.9028169325195873
11222161,0.03034288278118293
11222166,0.03927242879633938
11222169,0.052546026765944887
11222172,0.849427191323366
11222173,0.5174955335387424
11222180,0.8902894554352427
11222181,0.672087854159841
11222182,0.8662549346611838
11222188,0.02978078006765514
11222189,0.031124480280788357
11222191,0.8071368201712235
11222192,0.0306909494165601
11222194,0.7287821535214085
11222197,0.8947297813932886
11222199,0.022714168577696262
11222200,0.8431225385252125
11222202,0.8708249928895792
11222203,0.33130827192711376
11222206,0.9004780668606582
11222208,0.012036102216074523
11222213,0.8554357662367214
11222215,0.010146946506287051
11222216,0.9060083509753712
11222220,0.009231291728964164
11222221,0.9350930375688437
11222223,0.5
11222224,0.6737286658932021
11222225,0.8745339268645127
11222227,0.3774768114310131
11222230,0.026258153760408673
11222233,0.7308484112639492
11222237,0.02471963948595759
11222239,0.913358101287362
11222240,0.01235994945417963
11222242,0.045645043597505486
11222243,0.44077964387747465
11222245,0.03559247221230071
11222250,0.013079747226773072
11222252,0.607572649630212
11222255,0.024927380872566518
11222258,0.3631357235218392
11222262,0.27967979180798486
11222268,0.5
11222269,0.8999131060096932
11222276,0.8687241467181371
11222277,0.875797996180229
11222278,0.018947528567405593
11222279,0.028364474579776523
11222280,0.8757105885241929
11222282,0.21902831887430652
11222284,0.039878835164606365
11222285,0.022428741956596346
11222289,0.47341159679688344
11222292,0.31279809051260116
11222294,0.6023846457558727
11222296,0.5486770439696639
11222297,0.9048439943743387
11222302,0.84726050823191
11222307,0.2538743832510769
11222308,0.14328673035060108
11222309,0.7590662070115761
11222311,0.8678710641697647
11222312,0.02567414832861849
11222314,0.014005248394137885
11222317,0.018937903723556387
11222319,0.2979081636264318
11222322,0.8147259180639599
11222324,0.08221935736337979
11222325,0.06355523156229202
11222326,0.905018837204394
11222327,0.03378153884245304
11222328,0.7491051735748282
11222333,0.12115490326029224
11222335,0.35493029824727196
11222336,0.5243118926029992
11222337,0.02821302154114254
11222339,0.5320957972544939
11222342,0.905201920048382
11222347,0.36808013243426924
11222348,0.012302260404690091
11222349,0.22881116383123756
11222352,0.9154518395922027
11222353,0.8890338491626615
11222354,0.7918458409190883
11222356,0.6806201784958282
11222358,0.28740622274991756
11222359,0.047854315137691415
11222361,0.01236540206442328
11222362,0.02886898553014496
11222364,0.017489788824595065
11222366,0.0275305592592558
11222367,0.03073397287829528
11222368,0.6232992965437041
11222369,0.8891662558239437
11222371,0.0245662245681388
11222374,0.247153752968988
11222375,0.9107503928942998
11222376,0.6159272824003008
11222377,0.02998058485965972
11222379,0.34626488820202095
11222381,0.026437339930888554
11222384,0.14519490376002972
11222385,0.8989182232194102
11222386,0.8634555736502515
11222387,0.2746952687662128
11222395,0.5587241785955833
11222396,0.030767171153937563
11222398,0.840710478111527
11222400,0.7907184585273578
11222401,0.005903603518672241
11222402,0.6288600048849244
11222406,0.9443893440598504
11222412,0.06417255128704269
11222425,0.12470917959398307
11222426,0.2923489605044422
11222427,0.15140930496456068
11222428,0.6089315202648878
11222429,0.5
11222435,0.025342288263181693
11222436,0.6652658156869278
11222438,0.05728118503074753
11222439,0.8753875460730518
11222440,0.8254786676877612
11222442,0.3154778033334968
11222443,0.1812511313290226
11222444,0.8543610013557048
11222445,0.21998728730777417
11222446,0.011315832586069014
11222449,0.6840363610916497
11222450,0.13418245322004654
11222456,0.8722994622486369
11222457,0.935475318735967
11222461,0.870573947852549
11222463,0.8563481808434281
11222465,0.8956300283328297
11222468,0.005287552175663937
11222469,0.8962922495222803
11222472,0.036110139696545654
11222474,0.011576251596291023
11222475,0.9003965935521526
11222476,0.16619872360470112
11222478,0.8734410313513691
11222484,0.8629344751359616
11222485,0.9273979466824839
11222490,0.15606592078658146
11222498,0.29191454043625087
11222502,0.5
11222503,0.6667105370460105
11222504,0.7606298780357389
11222506,0.025319327699167234
11222507,0.4914436691926615
11222510,0.03147564251657912
11222513,0.45814952030874634
11222517,0.07773219121212382
11222519,0.41009109807016847
11222520,0.0681246865265962
11222523,0.5602561728047684
11222524,0.8962690210510597
11222525,0.5910397885182695
11222526,0.04435014182022717
11222527,0.5093109970716582
11222529,0.13346308415089467
11222530,0.019783950407989664
11222531,0.8888187233335185
11222532,0.4472136606021157
11222539,0.7493548146035649
11222540,0.024585393025203316
11222545,0.05982312696674796
11222550,0.12858138363484145
11222553,0.023537411394875057
11222559,0.03801250336861212
11222560,0.028520451288214323
11222564,0.029367854765284807
11222566,0.90742568457349
11222567,0.019452633004212346
11222568,0.26684674489945653
11222571,0.044023266363855985
11222572,0.6042346988121067
11222573,0.025461830242269543
11222574,0.022187104654477794
11222575,0.012520106789978221
11222576,0.024657121103950325
11222577,0.023546035563443733
11222586,0.01767004952243412
11222593,0.2885933342064667
11222594,0.8772378740827697
11222597,0.856106269004583
11222598,0.016764801346828236
11222601,0.016160250560067677
11222604,0.015678926030906846
11222607,0.6463392461942853
11222608,0.33399670907954143
11222613,0.6216644745938447
11222614,0.4585687135233375
11222615,0.7079914428443794
11222623,0.13001871942280052
11222624,0.02522625078384778
11222625,0.27486792874175525
11222626,0.5077451629796116
11222628,0.038471686506710796
11222630,0.5146853464906475
11222631,0.024248017655032445
11222632,0.017792352382724436
11222634,0.054932346769420985
11222635,0.015883489833279217
11222638,0.01270779341767675
11222640,0.15464408941937483
11222643,0.8283408322705693
11222645,0.022047917201396483
11222654,0.49323521347189203
11222655,0.6023178808961206
11222656,0.14397592898118322
11222657,0.40103383885371735
11222659,0.44851068445002423
11222661,0.11306519150700363
11222662,0.023246114633039168
11222664,0.22422785366754647
11222666,0.5950953563418957
11222669,0.0214448885268382
11222670,0.38455683595347673
11222671,0.8036918487235121
11222672,0.012408544362795914
11222673,0.025237820853646627
11222680,0.35026138431713716
11222684,0.014290788606688394
11222686,0.01543881794879053
11222689,0.5623587094288632
11222695,0.5881486237275876
11222703,0.6104213415353097
11222705,0.12428726078139889
11222709,0.11643827360636895
11222710,0.015600712892220434
11222713,0.23039315332429192
11222715,0.2771989009016307
11222717,0.28962103251368626
11222721,0.2581617904205144
11222722,0.32925628097825815
11222723,0.12305093236287468
11222725,0.2425121285077767
11222728,0.022956633417347005
